Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
29-December-2023,2633.80,2666.00,2620.15,2663.35,2654.109097211905115634,161544,17487,428755400.00,83871,51.92,45.85,29.55
28-December-2023,2609.30,2638.00,2606.80,2633.85,2621.706584290855900071,103914,10377,272432018.00,82119,79.03,31.20,24.55
27-December-2023,2588.65,2613.00,2580.05,2609.25,2598.226116069897157597,145757,11962,378709644.00,96608,66.28,32.95,20.60
26-December-2023,2578.65,2592.00,2567.55,2585.75,2577.637057978614258680,43861,2025,113057739.00,26346,60.07,24.45,7.10
22-December-2023,2556.70,2580.00,2547.30,2575.10,2570.809663260599113770,143078,10518,367826305.00,54909,38.38,32.70,18.40
21-December-2023,2530.80,2579.75,2530.80,2553.40,2557.124695089617138614,37716,2743,96444515.00,20462,54.25,48.95,22.60
20-December-2023,2570.30,2571.25,2547.80,2556.80,2558.422850092535471930,121575,11384,311040258.00,83667,68.82,23.45,-13.50
19-December-2023,2538.05,2566.75,2535.50,2561.50,2560.204885229311375868,86956,6077,222625176.00,64783,74.50,31.25,23.45
18-December-2023,2522.00,2543.95,2515.00,2535.45,2536.786953039780180329,144846,8224,367443443.00,97535,67.34,28.95,13.45
15-December-2023,2518.50,2530.40,2507.00,2523.00,2513.767236185010059334,195838,13994,492291148.00,86084,43.96,23.40,4.50
14-December-2023,2519.95,2520.00,2502.00,2518.50,2510.922940302684549310,92902,6714,233269763.00,77162,83.06,18.00,-1.45
13-December-2023,2510.00,2516.00,2498.55,2511.85,2505.446188024543338740,56716,1939,142098886.00,26295,46.36,17.45,1.85
12-December-2023,2500.05,2517.80,2497.55,2502.25,2503.922830549903071606,83051,11148,207953295.00,57530,69.27,20.25,2.20
11-December-2023,2521.80,2522.30,2500.00,2504.45,2505.118351569154163663,76315,5151,191178107.00,63201,82.82,22.30,-17.35
8-December-2023,2520.00,2533.35,2509.90,2521.35,2519.352782234969547785,228719,15009,576223849.00,68824,30.09,23.45,1.35
7-December-2023,2559.95,2559.95,2499.25,2520.00,2518.490074418776429745,108306,5698,272767586.00,75918,70.10,60.70,-39.95
6-December-2023,2570.00,2583.50,2560.65,2566.10,2575.642016258187917934,131749,5460,339338260.00,111976,84.99,22.85,-3.90
5-December-2023,2620.00,2635.15,2557.45,2563.20,2577.985923274499086041,170139,3713,438615947.00,155184,91.21,77.70,-56.80
4-December-2023,2586.70,2609.45,2574.55,2601.90,2597.298505911394049629,76970,3661,199914066.00,48167,62.58,34.90,15.20
1-December-2023,2546.70,2581.20,2542.05,2563.25,2568.493721632691790678,252932,16004,649654254.00,84281,33.32,39.15,16.55
30-November-2023,2520.00,2554.75,2519.70,2546.70,2539.949879788708913184,56983,3550,144733964.00,35861,62.93,35.05,26.70
29-November-2023,2509.90,2527.75,2509.20,2524.05,2519.052558782849239280,34704,3825,87421200.00,24112,69.48,18.55,14.15
28-November-2023,2520.00,2528.00,2501.00,2511.25,2519.150863209905591012,68002,2818,171307297.00,59585,87.62,27.00,-8.75
24-November-2023,2511.15,2520.80,2507.35,2514.95,2515.242696416155742367,158210,9789,397936547.00,40363,25.51,13.45,3.80
23-November-2023,2519.95,2528.05,2507.05,2520.45,2521.820888807659323201,71129,4182,179374598.00,48935,68.80,21.00,0.50
22-November-2023,2505.25,2524.25,2505.00,2521.70,2515.698445125411417546,8811,888,22165819.00,4330,49.14,19.25,16.45
21-November-2023,2507.80,2517.00,2498.00,2505.10,2505.039662137348512669,21784,1348,54569784.00,11785,54.10,19.00,-2.70
20-November-2023,2530.05,2534.40,2500.00,2505.75,2510.642756850002005857,24927,3425,62582792.00,15407,61.81,34.40,-24.30
17-November-2023,2474.95,2533.85,2466.70,2529.45,2520.992856824297203680,134534,7952,339159253.00,21958,16.32,67.15,54.50
16-November-2023,2487.95,2506.35,2475.00,2489.20,2494.635178708441402554,212441,8735,529962792.00,169571,79.82,31.35,1.25
15-November-2023,2490.00,2500.10,2476.00,2488.25,2483.481998934397807904,118243,8017,293654362.00,84572,71.52,24.10,-1.75
13-November-2023,2475.05,2487.05,2471.30,2482.90,2482.927883053600433134,46175,3788,114649195.00,39709,86.00,15.75,7.85
12-November-2023,2499.90,2499.90,2485.05,2491.30,2491.171388101983002832,12708,2718,31657806.00,9073,71.40,14.85,-8.60
10-November-2023,2478.00,2489.00,2464.95,2486.75,2480.285911546443365983,123839,8611,307156127.00,41685,33.66,24.05,8.75
9-November-2023,2524.80,2524.80,2474.00,2477.55,2488.953147912796949848,81832,6773,203676014.00,72349,88.41,50.80,-47.25
8-November-2023,2500.00,2525.00,2496.75,2517.35,2509.695388431615740218,44345,3965,111292442.00,29893,67.41,28.25,17.35
